# binding energy as a function of mu_b / m_b with the pade approximants, kappa = 0.08, nt = 50, beta = 0
# h2     [[0/1]]                   [[1/1]]                   [[2/1]]                   [[2/2]]
1.0351  -0.008944119049068668     -0.014408581046677183     -0.014279277970463125     -0.013960727887680118
1.0352  -0.008953582073521824     -0.014407141190713376     -0.01428136364053998      -0.013972109769342243
1.0353  -0.008963017320922523     -0.014405740148522212     -0.014283390599396218     -0.013982874616284988
1.0354  -0.00897242480151231      -0.014404376879314135     -0.014285360886407156     -0.013993126736935925
1.0355  -0.0089818045284562       -0.014403050369913692     -0.014287277715282124     -0.01400342184985224
1.0356  -0.008991156517756312     -0.014401759634097403     -0.014289142606138606     -0.014012664723989125
1.0357  -0.009000480788166447     -0.01440050371169806      -0.014290953503827546     -0.014022674077167374
1.0358  -0.009009777361110971     -0.014399281668226268     -0.014292715485628207     -0.014032122679624875
1.0359  -0.009019046260602749     -0.014398092593951192     -0.014294428556265365     -0.014042019109514697
1.036   -0.009028287513164939     -0.01439693560332883      -0.01429609488779841      -0.014049854339231869
1.0361  -0.009037501147754394     -0.014395809834469347     -0.014297714432788867     -0.014057638409867368
1.0362  -0.009046687195686007     -0.014394714448310142     -0.014299290109818598     -0.014066740290776612
1.0363  -0.009055845690559491     -0.014393648628234383     -0.014300821249279873     -0.014074605171316545
1.0364  -0.009064976668188124     -0.014392611579402996     -0.01430231001208542      -0.014082454623528529
1.0365  -0.009074080166528447     -0.01439160252810735      -0.014303758532559638     -0.01409031178819407
1.0366  -0.009083156225612152     -0.014390620721334478     -0.014305167132813676     -0.014097611427589408
1.0367  -0.009092204887479602     -0.014389665426130646     -0.014306537499920245     -0.014105287986469739
1.0368  -0.00910122619611459      -0.014388735929160516     -0.014307869286504063     -0.014111732581859103
1.0369  -0.009110220197381436     -0.014387831536121179     -0.014309163692852093     -0.014118616706707424
1.037   -0.009119186938962404     -0.014386951571275293     -0.014310423947372032     -0.014126237108981516
1.0371  -0.009128126470297966     -0.014386095376922474     -0.014311649308383623     -0.014132574937291574
1.0372  -0.009137038842527692     -0.014385262313004615     -0.014312840691819687     -0.014136694192719072
1.0373  -0.009145924108432317     -0.014384451756517216     -0.014313999654178356     -0.014144871439822146
1.0374  -0.009154782322378631     -0.014383663101225151     -0.014315125564013511     -0.014148878109242423
1.0375  -0.009163613540264268     -0.014382895757024497     -0.014316221171898262     -0.014155206147934361
1.0376  -0.009172417819464216     -0.014382149149745893     -0.014317289716706408     -0.014161469542310508
1.0377  -0.00918119521877921      -0.014381422720451075     -0.01431832486181658      -0.014167124611131168
1.0378  -0.00918994579838506      -0.014380715925255748     -0.014319334002629492     -0.014172206777117646
1.0379  -0.009198669619783108     -0.014380028234921896     -0.014320314084848166     -0.014177409831331117
1.038   -0.00920736674575193      -0.014379359134295383     -0.014321266608378487     -0.014181353585477868
1.0381  -0.009216037240300757     -0.014378708122071338     -0.014322194604354481     -0.014184490748725569
1.0382  -0.009224681168623383     -0.01437807471047312      -0.01432309629978521      -0.014191545068702231
1.0383  -0.009233298597053819     -0.014377458424683548     -0.014323976145101822     -0.01419493890183421
1.0384  -0.009241889593022384     -0.014376858802764993     -0.014324826751225001     -0.014199821367368515
1.0385  -0.009250454225014228     -0.014376275395102115     -0.014325657130151903     -0.01420504469638769
1.0386  -0.00925899256252692      -0.014375707764189526     -0.014326465259879382     -0.0142074448737186
1.0387  -0.00926750467603121      -0.014375155484241304     -0.014327249308839603     -0.014212248695552113
1.0388  -0.009275990636931304     -0.014374618140967748     -0.014328014279078602     -0.014215542529770007
1.0389  -0.009284450517527116     -0.014374095331194632     -0.014328755649970137     -0.01422045894960639
1.039   -0.009292884390976851     -0.014373586662551943     -0.014329477973945872     -0.014225288587355068
1.0391  -0.009301292331260718     -0.014373091753310589     -0.014330183371864126     -0.014228632622794836
1.0392  -0.009309674413146056     -0.014372610231870184     -0.014330866837673626     -0.014231129100717834
1.0393  -0.009318030712152847     -0.014372141736761263     -0.014331530524088792     -0.014235042622955416
1.0394  -0.009326361304520048     -0.014371685916201369     -0.014332177601205016     -0.014236039136007631
1.0395  -0.009334666267173691     -0.014371242427831651     -0.014332804732961498     -0.014243202407275477
1.0396  -0.009342945677694808     -0.014370810938514453     -0.014333418437088545     -0.014243117916926205
1.0397  -0.009351199614288461     -0.01437039112417213      -0.014334014066047899     -0.014246479510503526
1.0398  -0.009359428155754409     -0.01436998266939274      -0.014334592845500134     -0.014249512407508947
1.0399  -0.009367631381457044     -0.014369585267199707     -0.01433515661493729      -0.014251499606043116
1.04    -0.009375809371297856     -0.014369198618988964     -0.014335705566640539     -0.014254950297148218
1.0401  -0.00938396220568746      -0.014368822434154035     -0.014336236315470758     -0.014260800304419119
1.0402  -0.009392089965518616     -0.014368456429911934     -0.014336754619352273     -0.014262749416140167
1.0403  -0.00940019273214022      -0.014368100331093233     -0.014337256803050633     -0.01426358915404091
1.0404  -0.00940827058733193      -0.01436775386998616      -0.014337748132064256     -0.014268564762883065
1.0405  -0.009416323613279407     -0.014367416786102677     -0.014338225492826913     -0.014269875099997989
1.0406  -0.009424351892550573     -0.014367088825911176     -0.014338689351958075     -0.014271659185051518
1.0407  -0.00943235550807133      -0.014366769742761014     -0.014339143185350279     -0.014269111505686848
1.0408  -0.009440334543104353     -0.014366459296656309     -0.01433957778097908      -0.014273554944442103
1.0409  -0.009448289081225417     -0.014366157254110447     -0.014340012823372812     -0.01427777051818941
1.041   -0.0094562192063031       -0.014365863387805421     -0.01434042542447486      -0.014274526782758389
1.0411  -0.00946412500247737      -0.014365577476693564     -0.014340828039670343     -0.014285145747044104
1.0412  -0.009472006554139678     -0.014365299305650898     -0.014341223121496582     -0.014287940466189775
1.0413  -0.009479863945912919     -0.014365028665351448     -0.014341601082549876     -0.014289342157843984
1.0414  -0.009487697262632542     -0.01436476535211028      -0.01434197629954755      -0.014293197919743842
1.0415  -0.009495506589327773     -0.014364509167739846     -0.014342338471248927     -0.014293070332440433
1.0416  -0.009503292011204138     -0.014364259919438559     -0.01434268684814066      -0.014286822840305783
1.0417  -0.009511053613625314     -0.014364017419575064     -0.014343031430860211     -0.014297474140606753
1.0418  -0.00951879148209631      -0.01436378148556385      -0.014343365088698363     -0.014297518632345635
1.0419  -0.00952650570224714      -0.014363551939819485     -0.014343692111971227     -0.014297391402791028
1.042   -0.009534196359816826     -0.014363328609499822     -0.014344002132022141     -0.014300698445084695
1.0421  -0.009541863540637555     -0.014363111326449652     -0.014344314698051475     -0.01429616732594425
1.0422  -0.009549507330619923     -0.014362899927024183     -0.014344603801520932     -0.014300436986975949
1.0423  -0.00955712781573827      -0.01436269425203875      -0.014344898975820518     -0.01429885506907349
1.0424  -0.00956472508201606      -0.01436249414663055      -0.014345185545300596     -0.01430716903826201
1.0425  -0.00957229921551311      -0.014362299460058684     -0.01434545981858647      -0.014306059227783685
1.0426  -0.009579850302310709     -0.01436211004565773      -0.014345723670287277     -0.014307477465435139
1.0427  -0.009587378428500602     -0.014361925760808926     -0.014345989149866567     -0.014304276788248072
1.0428  -0.00959488368017079      -0.014361746466635818     -0.014346241746615794     -0.014312818674466125
1.0429  -0.009602366143394275     -0.014361572028122766     -0.014346480730748842     -0.014311893258539952
1.043   -0.009609825904216959     -0.014361402313810032     -0.0143467282358517       -0.01430967996231366
1.0431  -0.009617263048646555     -0.014361237195847198     -0.014346959978189586     -0.014317349253963548
1.0432  -0.009624677662641228     -0.014361076549837187     -0.014347174586798935     -0.014319315232217111
1.0433  -0.00963206983209888      -0.01436092025471321      -0.014347410362820685     -0.014304567417950581
1.0434  -0.009639439642847249     -0.014360768192711655     -0.014347615880187164     -0.014319921494986175
1.0435  -0.009646787180633328     -0.01436062024926862      -0.014347832972872392     -0.014320721586057497
1.0436  -0.009654112531114046     -0.014360476312839932     -0.01434802890331666      -0.014322873543450569
1.0437  -0.009661415779846812     -0.014360336275016209     -0.014348230066844441     -0.014321709934330684
1.0438  -0.009668697012280344     -0.014360200030199107     -0.014348419958391036     -0.01432563320340948
1.0439  -0.00967595631374595      -0.014360067475723859     -0.014348605933663603     -0.014321922022922921
1.044   -0.009683193769449176     -0.014359938511687712     -0.01434878190253339      -0.0143213752861263
1.0441  -0.009690409464461432     -0.014359813040881044     -0.014348955147574168     -0.01432285456922187
1.0442  -0.00969760348371216      -0.014359690968718836     -0.014349133050810167     -0.014327099593025649
1.0443  -0.00970477591198118      -0.01435957220319024      -0.014349299243222471     -0.014335914567460969
1.0444  -0.009711926833891223     -0.01435945665476559      -0.01434946201216288      -0.014335104498115727
1.0445  -0.009719056333901317     -0.014359344236331706     -0.014349624667069521     -0.014312256668496047
1.0446  -0.00972616449629878      -0.014359234863133586     -0.014349787136936347     -0.01432061628085907
1.0447  -0.009733251405193733     -0.014359128452684264     -0.014349918340374466     -0.01432250054104875
1.0448  -0.009740317144512225     -0.014359024924789123     -0.014350072837852086     -0.014326250486485573
1.0449  -0.009747361797990049     -0.01435892420145564      -0.01435020998392674      -0.014314096871892792
1.045   -0.009754385449166817     -0.014358826206634473     -0.014350362577045894     -0.014331986271570724
1.0451  -0.009761388181380302     -0.01435873086647172      -0.014350495358426947     -0.01432624905042605
1.0452  -0.009768370077760867     -0.014358638109081676     -0.01435061088760113      -0.014324849796078539
1.0453  -0.009775331221226174     -0.01435854786453333      -0.014350738351219494     -0.014339401759571156
1.0454  -0.009782271694475979     -0.014358460064741839     -0.014350865843293235     -0.014316484391158051
1.0455  -0.009789191579987706     -0.014358374643542431     -0.014350998448405431     -0.014328319347842004
1.0456  -0.009796090960010821     -0.014358291536453452     -0.014351112304336895     -0.014338522950734756
1.0457  -0.009802969916563226     -0.01435821068087829      -0.014351240054913035     -0.014333633329250682
1.0458  -0.009809828531426427     -0.014358132015803795     -0.01435133315164867      -0.014333188943248953
1.0459  -0.009816666886141176     -0.014358055481895015     -0.01435144329723712      -0.014324883959899637
1.046   -0.009823485062004174     -0.014357981021403197     -0.01435153275123347      -0.014324445013327443
1.0461  -0.009830283140063425     -0.014357908578245733     -0.014351646468410435     -0.01434276951807067
1.0462  -0.00983706120111507      -0.014357838097706379     -0.014351733697426572     -0.014330072439631074
1.0463  -0.009843819325699632     -0.014357769526688347     -0.014351854799425533     -0.014328364975823881
1.0464  -0.009850557594099056     -0.014357702813403326     -0.0143519262082346       -0.014338362285255226
1.0465  -0.009857276086332458     -0.014357637907617498     -0.014352028476372954     -0.014317507230168775
1.0466  -0.00986397488215466      -0.014357574760313503     -0.014352119304873796     -0.014364483367275497
1.0467  -0.009870654061051575     -0.014357513323850777     -0.014352192965886057     -0.014343908542873759
1.0468  -0.009877313702238589     -0.01435745355190666      -0.014352276945103961     -0.014355258331948333
1.0469  -0.009883953884657522     -0.014357395399429464     -0.014352359830369563     -0.014333601521211043
1.047   -0.009890574686974112     -0.014357338822495872     -0.014352437749850386     -0.014332110341230284
1.0471  -0.009897176187574843     -0.014357283778457306     -0.014352513056814079     -0.014346629339062729
1.0472  -0.009903758464566504     -0.014357230225756372     -0.014352629514348028     -0.014329801218652018
1.0473  -0.009910321595772105     -0.014357178124040741     -0.014352679792085024     -0.014375673761554348
1.0474  -0.009916865658729792     -0.014357127433982023     -0.014352738835898415     -0.014357566959905112
1.0475  -0.009923390730690988     -0.014357078117337978     -0.014352846543968607     -0.014343409323904124
1.0476  -0.009929896888617737     -0.014357030136908573     -0.014352871626623048     -0.014323254630584105
1.0477  -0.00993638420918216      -0.014356983456487744     -0.01435297543318605      -0.014328109624457692
1.0478  -0.009942852768763786     -0.014356938040864083     -0.014353008151235443     -0.014366419375620007
1.0479  -0.009949302643448506     -0.014356893855767073     -0.014353073341107815     -0.01438579646338781
1.048   -0.009955733909027322     -0.014356850867859431     -0.014353139045232508     -0.014335069900332538
1.0481  -0.009962146640994268     -0.014356809044754735     -0.014353187037871855     -0.014309854434875405
1.0482  -0.009968540914546282     -0.014356768354830966     -0.01435325275018873      -0.014351463555436334
1.0483  -0.009974916804580814     -0.014356728767393502     -0.014353327335023371     -0.014325890355540962
1.0484  -0.009981274385696058     -0.014356690252630184     -0.014353354306460647     -0.01434476511139434
1.0485  -0.009987613732188538     -0.014356652781454522     -0.014353432359211505     -0.014357668262246423
1.0486  -0.009993934918053685     -0.014356616325572858     -0.014353470807877942     -0.01433310800659232
1.0487  -0.010000238016983522     -0.014356580857493188     -0.014353562114423565     -0.014342509428319031
1.0488  -0.010006523102367174     -0.014356546350426536     -0.014353567022744365     -0.01434083223956641
1.0489  -0.010012790247289802     -0.014356512778383764     -0.014353623954023783     -0.014386425530446348
1.049   -0.01001903952453131      -0.014356480115997656     -0.01435366056389417      -0.014302070019980797
1.0491  -0.010025271006566756     -0.014356448338678756     -0.014353680440810064     -0.014342426472425281
1.0492  -0.010031484765565419     -0.014356417422342642     -0.014353714323449592     -0.014355517141473132
1.0493  -0.010037680873390383     -0.014356387343777154     -0.014353737185673331     -0.014349856393435957
1.0494  -0.010043859401598453     -0.01435635808020548      -0.01435384147982312      -0.014381826754607864
1.0495  -0.010050020421439557     -0.014356329609586526     -0.014353876321582953     -0.014375548150676782
1.0496  -0.010056164003856729     -0.014356301910407536     -0.014353878164296657     -0.014351264971517301
1.0497  -0.01006229021948586      -0.014356274961802105     -0.014353945679127074     -0.014338858427087755
1.0498  -0.010068399138655653     -0.014356248743399113     -0.014353982831986271     -0.014351620574548828
1.0499  -0.01007449083138752      -0.014356223235420634     -0.014354013962613195     -0.014329272412759416
1.05    -0.010080565367395532     -0.014356198418656818     -0.014354057708068805     -0.014332795320527945
