#Convergence plot for nb vs h2 @ h1 = 1.0 and beta = 0
#h2     nb @ O(k2)          nb @ O(k4)          nb @ O(k6)          nb @ O(k8)
0.0776  1.2931810003598414  1.2931810003598414  1.3893166003688768  1.369873682036616
0.078   1.2908294982601862  1.2908294982601862  1.388229943741185   1.3685002943463713
0.0784  1.2884865325146775  1.2884865325146775  1.3871612641535993  1.3671426317152915
0.0788  1.2861520567248976  1.2861520567248976  1.3861105289360929  1.3658006652346437
0.0792  1.2838260248280788  1.2838260248280788  1.3850777056473493  1.3644743663791372
0.0796  1.2815083910940739  1.2815083910940739  1.3840627620729915  1.3631637070043845
0.08    1.279199110122358   1.279199110122358   1.383065666223778   1.3618686593441416
0.0804  1.2768981368390664  1.2768981368390664  1.3820863863338497  1.360589196007731
0.0808  1.274605426494059   1.274605426494059   1.3811248908589624  1.359325289977366
0.0812  1.2723209346580222  1.2723209346580222  1.3801811484747573  1.3580769146055887
0.0816  1.270044617219596   1.270044617219596   1.3792551280750287  1.3568440436126625
0.082   1.2677764303825376  1.2677764303825376  1.3783467987700115  1.35562665108398
0.0824  1.2655163306629102  1.2655163306629102  1.3774561298846888  1.354424711467563
0.0828  1.263264274886306   1.263264274886306   1.3765830909571017  1.3532381995714728
0.0832  1.2610202201850957  1.2610202201850957  1.375727651736681   1.3520670905613152
0.0836  1.2587841239957092  1.2587841239957092  1.374889782182586   1.3509113599577198
0.084   1.2565559440559437  1.2565559440559437  1.374069452462067   1.3497709836338756
0.0844  1.2543356384023034  1.2543356384023034  1.3732666329488312  1.348645937813051
0.0848  1.252123165367362   1.252123165367362   1.3724812942214233  1.347536199066128
0.0852  1.249918483577158   1.249918483577158   1.3717134070616281  1.346441744309193
0.0856  1.2477215519486156  1.2477215519486156  1.3709629424528713  1.3453625508010874
0.0860  1.2455323296869922  1.2455323296869922  1.370229871578648   1.3442985961410279
0.0864  1.2433507762833542  1.2433507762833542  1.3695141658209569  1.3432498582662151
0.0868  1.2411768515120771  1.2411768515120771  1.368815796758745   1.3422163154494549
0.0872  1.2390105154283741  1.2390105154283741  1.3681347361663705  1.3411979462968149
0.0876  1.23685172836585    1.23685172836585    1.3674709560120777  1.340194729745287
0.0880  1.2347004509340775  1.2347004509340775  1.3668244284564777  1.3392066450604552
0.0884  1.2325566440162052  1.2325566440162052  1.3661951258510556  1.3382336718342334
0.0888  1.230420268766584   1.230420268766584   1.3655830207366706  1.3372757899825114
0.0892  1.2282912866084208  1.2282912866084208  1.3649880858420818  1.3363329797429162
0.0896  1.2261696592314582  1.2261696592314582  1.3644102940824907  1.3354052216725896
0.0900  1.2240553485896752  1.2240553485896752  1.3638496185580824  1.3344924966459042
0.0904  1.2219483168990137  1.2219483168990137  1.3633060325525816  1.3335947858522474
0.0908  1.2198485266351273  1.2198485266351273  1.3627795095318298  1.3327120707938254
0.0912  1.2177559405311533  1.2177559405311533  1.3622700231423686  1.331844333283489
0.0916  1.2156705215755088  1.2156705215755088  1.3617775472100262  1.330991555442505
0.092   1.2135922330097086  1.2135922330097086  1.3613020557385342  1.3301537196984534
0.0924  1.2115210383262047  1.2115210383262047  1.3608435229081355  1.3293308087830318
0.0928  1.2094569012662486  1.2094569012662486  1.3604019230742186  1.3285228057299627
0.0932  1.2073997858177772  1.2073997858177772  1.359977230765962   1.327729693872881
