#Convergence plot for nb vs h2 @ h1 = 1.0 and beta = 0
#h2     nb @ O(k2)          nb @ O(k4)          nb @ O(k6)          nb @ O(k8)
0.0528  1.2562086956521739  1.532821447863894   1.486346897499905   1.475219135783468
0.0532  1.250573913043478   1.5313936429489603  1.483854830780841   1.4723860129004853
0.0536  1.2449391304347825  1.5299975888090735  1.481378389964135   1.4695607355415865
0.054   1.2393043478260868  1.5286332854442342  1.478917453810142   1.4667430650302216
0.0544  1.2336695652173912  1.5273007328544423  1.4764719010792184  1.4639327618101636
0.0548  1.2280347826086957  1.5259999310396977  1.4740416105317191  1.4611295854455078
0.0552  1.2224              1.52473088          1.4716264609279999  1.4583332946206717
0.0556  1.2167652173913042  1.5234935797353497  1.4692263310284173  1.455543647140398
0.056   1.2111304347826086  1.5222880302457469  1.4668410995933263  1.4527603999297498
0.0564  1.2054956521739129  1.5211142315311907  1.4644706453830827  1.4499833090341137
0.0568  1.1998608695652173  1.5199721835916824  1.4621148471580425  1.4472121296191998
0.0572  1.1942260869565215  1.5188618864272212  1.4597735836785612  1.4444466159710405
0.0576  1.188591304347826   1.5177833400378073  1.4574467337049948  1.4416865214959904
0.058   1.1829565217391305  1.5167365444234406  1.4551341759976986  1.4389315987207276
0.0584  1.1773217391304347  1.515721499584121   1.4528357893170285  1.436181599292253
0.0588  1.171686956521739   1.5147382055198488  1.4505514524233405  1.4334362739778905
0.0592  1.1660521739130434  1.5137866622306237  1.44828104407699    1.4306953726652858
0.0596  1.1604173913043478  1.5128668697164462  1.4460244430383327  1.4279586443624093
0.0600  1.154782608695652   1.5119788279773156  1.4437815280677242  1.4252258371975515
0.0604  1.1491478260869563  1.5111225370132324  1.4415521779255205  1.4224966984193277
0.0608  1.1435130434782608  1.5102979968241965  1.4393362713720772  1.4197709743966762
0.0612  1.1378782608695652  1.509505207410208   1.43713368716775    1.4170484106188568
0.0616  1.1322434782608695  1.5087441687712666  1.4349443040728949  1.4143287516954528
0.062   1.126608695652174   1.5080148809073723  1.4327680008478672  1.41161174135637
0.0624  1.1209739130434782  1.5073173438185254  1.4306046562530228  1.4088971224518372
0.0628  1.1153391304347824  1.506651557504726   1.4284541490487173  1.4061846369524065
0.0632  1.1097043478260868  1.5060175219659735  1.4263163579953064  1.403474025948952
0.0636  1.104069565217391   1.5054152372022682  1.4241911618531464  1.4007650296526708
0.064   1.0984347826086955  1.5048447032136105  1.422078439382592   1.3980573873950832
0.0644  1.0928              1.5043059200000002  1.4199780693439998  1.395350837628032
0.0648  1.0871652173913042  1.5037988875614368  1.4178899304977253  1.3926451179236827
0.0652  1.0815304347826085  1.5033236058979207  1.415813901604124   1.3899399649745237
0.0656  1.075895652173913   1.5028800750094518  1.4137498614235515  1.387235114593366
0.066   1.0702608695652174  1.5024682948960302  1.4116976887163641  1.3845303017133441
0.0664  1.0646260869565216  1.502088265557656   1.4096572622429167  1.3818252603879149
0.0668  1.058991304347826   1.5017399869943289  1.4076284607635658  1.3791197237908572
0.0672  1.0533565217391303  1.5014234592060491  1.4056111630386665  1.3764134242162744
0.0676  1.0477217391304348  1.5011386821928165  1.4036052478285748  1.3737060930785916
0.068   1.042086956521739   1.5008856559546313  1.401610593893647   1.3709974609125564
0.0684  1.0364521739130435  1.5006643804914934  1.3996270799942376  1.36828725737324
0.0688  1.030817391304348   1.500474855803403   1.3976545848907032  1.3655752112360364
0.0692  1.0251826086956521  1.5003170818903593  1.395692987343399   1.362861050396661
0.0696  1.0195478260869564  1.500191058752363   1.393742166112681   1.3601445018711538
0.07    1.0139130434782606  1.5000967863894137  1.3918019999589053  1.3574252917958767
0.0704  1.008278260869565   1.5000342648015121  1.3898723676424267  1.3547031454275151
0.0708  1.0026434782608695  1.5000034939886577  1.3879531479236018  1.3519777871430758
0.0712  0.9970086956521739  1.5000044739508507  1.3860442195627858  1.34924894043989
0.0716  0.9913739130434782  1.5000372046880905  1.3841454613203346  1.3465163279356105
0.0720  0.9857391304347825  1.5001016862003782  1.3822567519566038  1.343779671368214
0.0724  0.9801043478260869  1.5001979184877126  1.3803779702319492  1.341038691595998
0.0728  0.9744695652173913  1.5003259015500945  1.3785089949067268  1.3382931085975862
0.0732  0.9688347826086956  1.5004856353875236  1.3766497047412918  1.3355426414719216
0.0736  0.9632000000000001  1.50067712          1.374799978496      1.332787008438272
0.0740  0.9575652173913043  1.5009003553875238  1.3729596949312075  1.3300259268362276
0.0744  0.9519304347826086  1.5011553415500947  1.3711287328072697  1.3272591131257008
0.0748  0.946295652173913   1.5014420784877127  1.369306970884542   1.324486282886928
0.0752  0.9406608695652174  1.5017605662003781  1.3674942879233811  1.3217071508204672
0.0756  0.9350260869565217  1.5021108046880907  1.3656905626841418  1.3189214307471997
0.076   0.929391304347826   1.5024927939508506  1.3638956739271801  1.31612883560833
0.0764  0.9237565217391303  1.5029065339886576  1.3621095004128518  1.3133290774653847
0.0768  0.9181217391304346  1.503352024801512   1.3603319209015123  1.310521867500214
0.0772  0.9124869565217391  1.5038292663894142  1.3585628141535182  1.3077069160149901
0.0776  0.9068521739130434  1.5043382587523628  1.3568020589292242  1.3048839324322081
0.078   0.9012173913043477  1.504879001890359   1.3550495339889868  1.3020526252946862
0.0784  0.8955826086956522  1.5054514958034027  1.3533051180931608  1.2992127022655657
0.0788  0.8899478260869564  1.5060557404914934  1.351568690002103   1.2963638701283102
0.0792  0.8843130434782608  1.5066917359546315  1.349840128476168   1.293505834786706
0.0796  0.8786782608695651  1.5073594821928167  1.3481193122757125  1.2906383012648628
0.08    0.8730434782608696  1.508058979206049   1.3464061201610917  1.2877609737072122
0.0804  0.8674086956521739  1.508790226994329   1.3447004308926611  1.28487355537851
0.0808  0.8617739130434781  1.5095532255576558  1.343002123230777   1.2819757486638328
0.0812  0.8561391304347824  1.5103479748960302  1.341311075935795   1.2790672550685824
0.0816  0.8505043478260867  1.5111744750094518  1.3396271677680702  1.2761477752184816
0.082   0.8448695652173912  1.5120327258979205  1.337950277487959   1.2732170088595762
0.0824  0.8392347826086956  1.5129227275614365  1.336280283855817   1.2702746548582358
0.0828  0.8335999999999999  1.51384448          1.334617065632      1.267320411201152
0.0832  0.8279652173913041  1.5147979832136107  1.3329605015768633  1.264353974995339
0.0836  0.8223304347826086  1.5157832372022686  1.3313104704507628  1.261375042468135
0.084   0.8166956521739129  1.5168002419659736  1.3296668510140544  1.258383308967199
0.0844  0.8110608695652173  1.517848997504726   1.3280295220270935  1.2553784689605147
0.0848  0.8054260869565217  1.5189295038185255  1.3263983622502362  1.252360216036388
0.0852  0.7997913043478261  1.5200417609073722  1.324773250443838   1.2493282429034474
0.0856  0.7941565217391303  1.5211857687712667  1.3231540653682545  1.246282241390644
0.0860  0.7885217391304347  1.522361527410208   1.3215406857838417  1.2432219024472522
0.0864  0.7828869565217391  1.5235690368241965  1.319932990450955   1.2401469161428689
0.0868  0.7772521739130435  1.5248082970132324  1.3183308581299502  1.2370569716674142
0.0872  0.7716173913043478  1.5260793079773158  1.3167341675811832  1.2339517573311307
0.0876  0.7659826086956523  1.5273820697164464  1.3151427975650098  1.2308309605645837
0.0880  0.7603478260869563  1.528716582230624   1.313556626841785   1.2276942679186607
0.0884  0.7547130434782607  1.5300828455198485  1.3119755341718655  1.2245413650645733
0.0888  0.7490782608695651  1.5314808595841207  1.3103993983156064  1.2213719367938558
0.0892  0.7434434782608694  1.5329106244234405  1.3088280980333638  1.2181856670183646
0.0896  0.7378086956521739  1.534372140037807   1.3072615120854927  1.2149822387702787
0.0900  0.7321739130434781  1.5358654064272212  1.3056995192323497  1.2117613342021005
0.0904  0.7265391304347825  1.5373904235916824  1.3041419982342901  1.208522634586655
0.0908  0.7209043478260868  1.5389471915311912  1.3025888278516695  1.2052658203170905
0.0912  0.7152695652173913  1.5405357102457469  1.3010398868448438  1.2019905709068768
0.0916  0.7096347826086956  1.54215597973535    1.2994950539741688  1.198696564989808
0.092   0.704               1.5438079999999998  1.297954208         1.1953834803199999
0.0924  0.6983652173913042  1.5454917710396976  1.2964172276826933  1.1920509937718922
0.0928  0.6927304347826087  1.5472072928544425  1.294883991782604   1.188698781340246
0.0932  0.687095652173913   1.5489545654442343  1.2933543790600885  1.1853265181401462
0.0936  0.6814608695652173  1.5507335888090736  1.291828268275502   1.1819338784070008
0.094   0.6758260869565218  1.5525443629489604  1.2903055381892004  1.1785205354965398
0.0944  0.6701913043478261  1.554386887863894   1.2887860675615395  1.1750861618848154
0.0948  0.6645565217391303  1.5562611635538754  1.2872697351528744  1.1716304291682045
0.0952  0.6589217391304347  1.5581671900189038  1.2857564197235618  1.1681530080634055
0.0956  0.653286956521739   1.560104967258979   1.2842460000339566  1.1646535684074395
0.096   0.6476521739130435  1.5620744952741021  1.2827383548444153  1.1611317791576514
0.0964  0.6420173913043478  1.5640757740642723  1.2812333629152928  1.157587308391708
0.0968  0.636382608695652   1.56610880362949    1.2797309030069455  1.154019823307599
